Name,FullName,URL,Description,Size(KB),IsFork,Created,Updated,Language,Forks,Topics,BranchesURL,CollaboratorsURL,Mined,Selected
ROScribe,RoboCoachTechnologies/ROScribe,https://github.com/RoboCoachTechnologies/ROScribe,Write your robot software in minutes.,211010,False,2023-09-05T00:51:31Z,2024-07-01T22:00:41Z,Python,16,"['code-generation', 'generative-ai', 'gpt', 'gpt35turbo', 'gpt4', 'langchain', 'openai', 'python', 'robot-framework', 'robot-software', 'robotics', 'ros', 'ros2']",https://api.github.com/repos/RoboCoachTechnologies/ROScribe/branches{/branch},https://api.github.com/repos/RoboCoachTechnologies/ROScribe/collaborators{/collaborator},yes,no
YOLOv5_ROS2-YOu-can-Leverage-On-ROS2,moksh-401-511/YOLOv5_ROS2-YOu-can-Leverage-On-ROS2,https://github.com/moksh-401-511/YOLOv5_ROS2-YOu-can-Leverage-On-ROS2,"State-of-the-art object detection technique, YOLOv5 is now compatible with ROS2. ",14431,False,2022-06-04T20:10:05Z,2024-05-31T06:45:38Z,Python,2,[],https://api.github.com/repos/moksh-401-511/YOLOv5_ROS2-YOu-can-Leverage-On-ROS2/branches{/branch},https://api.github.com/repos/moksh-401-511/YOLOv5_ROS2-YOu-can-Leverage-On-ROS2/collaborators{/collaborator},yes,yes
ros2_controllers-release,ros2-gbp/ros2_controllers-release,https://github.com/ros2-gbp/ros2_controllers-release,,26830,False,2020-02-06T01:53:47Z,2024-07-01T19:50:33Z,,3,[],https://api.github.com/repos/ros2-gbp/ros2_controllers-release/branches{/branch},https://api.github.com/repos/ros2-gbp/ros2_controllers-release/collaborators{/collaborator},yes,no
Sync-LiDAR-FlirBlackfly,moeara/Sync-LiDAR-FlirBlackfly,https://github.com/moeara/Sync-LiDAR-FlirBlackfly,ROS2 Drivers synchronizing Velodyne VLP16 scans and a Flir Blackfly UC3,171,False,2020-02-29T11:34:53Z,2024-02-23T19:35:59Z,Python,2,[],https://api.github.com/repos/moeara/Sync-LiDAR-FlirBlackfly/branches{/branch},https://api.github.com/repos/moeara/Sync-LiDAR-FlirBlackfly/collaborators{/collaborator},yes,no
rotop,iwatake2222/rotop,https://github.com/iwatake2222/rotop,top command for ROS 2,1168,False,2023-10-30T22:21:05Z,2024-07-03T17:54:50Z,Python,4,"['cpu', 'monitoring', 'performance', 'ros', 'ros2', 'tools', 'top']",https://api.github.com/repos/iwatake2222/rotop/branches{/branch},https://api.github.com/repos/iwatake2222/rotop/collaborators{/collaborator},yes,no
ros2_socketcan-release,ros2-gbp/ros2_socketcan-release,https://github.com/ros2-gbp/ros2_socketcan-release,,290,False,2021-04-20T22:26:23Z,2022-02-08T00:11:48Z,,4,[],https://api.github.com/repos/ros2-gbp/ros2_socketcan-release/branches{/branch},https://api.github.com/repos/ros2-gbp/ros2_socketcan-release/collaborators{/collaborator},yes,no
RDK-X3-Robot,YahboomTechnology/RDK-X3-Robot,https://github.com/YahboomTechnology/RDK-X3-Robot,RDK X3 ROS2 Robot Car with Mecanum Wheel,47028,False,2023-07-13T02:15:35Z,2024-06-27T08:42:18Z,,2,"['robotics', 'ros2']",https://api.github.com/repos/YahboomTechnology/RDK-X3-Robot/branches{/branch},https://api.github.com/repos/YahboomTechnology/RDK-X3-Robot/collaborators{/collaborator},yes,no
ros2_control-release,ros2-gbp/ros2_control-release,https://github.com/ros2-gbp/ros2_control-release,,18096,False,2020-02-06T01:27:08Z,2024-07-01T18:05:59Z,,3,[],https://api.github.com/repos/ros2-gbp/ros2_control-release/branches{/branch},https://api.github.com/repos/ros2-gbp/ros2_control-release/collaborators{/collaborator},yes,no
mrv1a_ros2,ICube-Robotics/mrv1a_ros2,https://github.com/ICube-Robotics/mrv1a_ros2,Robot driver for the Mitsubishi RV1A robotic manipulator,261,False,2022-05-06T13:52:58Z,2024-03-19T09:09:30Z,C++,2,[],https://api.github.com/repos/ICube-Robotics/mrv1a_ros2/branches{/branch},https://api.github.com/repos/ICube-Robotics/mrv1a_ros2/collaborators{/collaborator},yes,yes
ros2_npu_camera,how2flow/ros2_npu_camera,https://github.com/how2flow/ros2_npu_camera,,7590,False,2022-07-26T00:23:24Z,2022-11-09T01:19:19Z,C,3,[],https://api.github.com/repos/how2flow/ros2_npu_camera/branches{/branch},https://api.github.com/repos/how2flow/ros2_npu_camera/collaborators{/collaborator},yes,no
luci-ros2-sdk,lucimobility/luci-ros2-sdk,https://github.com/lucimobility/luci-ros2-sdk,,3463,False,2022-10-26T21:42:55Z,2023-08-25T16:24:38Z,Dockerfile,1,[],https://api.github.com/repos/lucimobility/luci-ros2-sdk/branches{/branch},https://api.github.com/repos/lucimobility/luci-ros2-sdk/collaborators{/collaborator},yes,no
ros2_needle_shape_publisher,dlezcan1/ros2_needle_shape_publisher,https://github.com/dlezcan1/ros2_needle_shape_publisher,,2787,False,2021-07-27T17:43:30Z,2023-12-06T00:32:45Z,Python,2,[],https://api.github.com/repos/dlezcan1/ros2_needle_shape_publisher/branches{/branch},https://api.github.com/repos/dlezcan1/ros2_needle_shape_publisher/collaborators{/collaborator},yes,yes
pointcloud_to_grid,jkk-research/pointcloud_to_grid,https://github.com/jkk-research/pointcloud_to_grid,ROS 1 and ROS 2 node that converts sensor_msgs/PointCloud2 LIDAR data to nav_msgs/OccupancyGrid 2D map data based on intensity and / or height. 🤖,3485,False,2022-07-22T15:43:37Z,2024-06-30T05:22:37Z,C++,7,"['grid', 'lidar', 'pointcloud', 'ros', 'ros2', 'ros2-humble', 'shell-eco-marathon', 'sze', 'szenergy']",https://api.github.com/repos/jkk-research/pointcloud_to_grid/branches{/branch},https://api.github.com/repos/jkk-research/pointcloud_to_grid/collaborators{/collaborator},yes,yes
Hybrid_VSLAM,rodrigo-munguia/Hybrid_VSLAM,https://github.com/rodrigo-munguia/Hybrid_VSLAM,"Ros2 implementation of the visual-based SLAM approach described in the paper ""Monocular-based SLAM for Mobile Robots: Filtering-Optimization Hybrid Approach"" ",702854,False,2022-04-06T18:59:53Z,2024-03-27T08:42:39Z,C++,4,"['autonomous-robots', 'drones', 'localization', 'mapping', 'mobile-robot-navigation', 'navigation', 'robotics', 'ros', 'ros2', 'slam', 'uavs', 'vision']",https://api.github.com/repos/rodrigo-munguia/Hybrid_VSLAM/branches{/branch},https://api.github.com/repos/rodrigo-munguia/Hybrid_VSLAM/collaborators{/collaborator},yes,yes
ProjectStarling,StarlingUAS/ProjectStarling,https://github.com/StarlingUAS/ProjectStarling,BRL Flight Arena Infrastructure 2.0,50948,False,2021-01-18T16:43:03Z,2024-05-13T20:40:57Z,Shell,3,"['docker', 'kubernetes', 'ros2', 'simulation', 'uav']",https://api.github.com/repos/StarlingUAS/ProjectStarling/branches{/branch},https://api.github.com/repos/StarlingUAS/ProjectStarling/collaborators{/collaborator},yes,no
reachy_kinematics,pollen-robotics/reachy_kinematics,https://github.com/pollen-robotics/reachy_kinematics,"ROS2 Foxy package for Reachy 2021 kinematics (URDF, arms and head FK/IK).",23030,False,2021-03-03T11:54:56Z,2023-12-08T08:18:26Z,Python,2,[],https://api.github.com/repos/pollen-robotics/reachy_kinematics/branches{/branch},https://api.github.com/repos/pollen-robotics/reachy_kinematics/collaborators{/collaborator},yes,yes
ros2_zed_f9r_gps,FrankBu0616/ros2_zed_f9r_gps,https://github.com/FrankBu0616/ros2_zed_f9r_gps,,1140,False,2022-01-30T04:30:48Z,2024-05-15T23:24:54Z,Python,2,[],https://api.github.com/repos/FrankBu0616/ros2_zed_f9r_gps/branches{/branch},https://api.github.com/repos/FrankBu0616/ros2_zed_f9r_gps/collaborators{/collaborator},yes,no
example_micoros_board,fishros/example_micoros_board,https://github.com/fishros/example_micoros_board,动手学ROS2硬件控制篇MicroROS学习板例程,323,False,2022-12-19T13:47:35Z,2024-05-02T13:55:43Z,C++,4,[],https://api.github.com/repos/fishros/example_micoros_board/branches{/branch},https://api.github.com/repos/fishros/example_micoros_board/collaborators{/collaborator},yes,no
ros2_camera,iggyrrieta/ros2_camera,https://github.com/iggyrrieta/ros2_camera,ROS2 implementation for USB and CSI cameras,290,False,2021-03-16T10:28:37Z,2022-04-10T20:13:54Z,C++,2,[],https://api.github.com/repos/iggyrrieta/ros2_camera/branches{/branch},https://api.github.com/repos/iggyrrieta/ros2_camera/collaborators{/collaborator},yes,yes
ot2_workcell,AD-SDL/ot2_workcell,https://github.com/AD-SDL/ot2_workcell,A collection of ROS2 packages which work in tandem to operate the Opentrons OT2-based liquid handling operations of Argonne National Laboratory's Rapid Prototyping Lab (ANL RPL).,1338,False,2021-06-28T02:29:51Z,2024-01-27T22:40:11Z,Python,2,"['python', 'ros2']",https://api.github.com/repos/AD-SDL/ot2_workcell/branches{/branch},https://api.github.com/repos/AD-SDL/ot2_workcell/collaborators{/collaborator},yes,yes
ROS2-Course,NippunKumaar/ROS2-Course,https://github.com/NippunKumaar/ROS2-Course,,1988,False,2023-02-13T03:18:26Z,2024-04-14T06:08:47Z,C,3,[],https://api.github.com/repos/NippunKumaar/ROS2-Course/branches{/branch},https://api.github.com/repos/NippunKumaar/ROS2-Course/collaborators{/collaborator},yes,no
eskf-gnss-imu-localization,LimHaeryong/eskf-gnss-imu-localization,https://github.com/LimHaeryong/eskf-gnss-imu-localization,GNSS-IMU Localization based on Error-State Kalman Filter,1595,False,2023-06-24T05:02:39Z,2024-06-28T10:58:44Z,C++,2,"['error-state-kalman-filter', 'localization', 'opengl', 'ros2']",https://api.github.com/repos/LimHaeryong/eskf-gnss-imu-localization/branches{/branch},https://api.github.com/repos/LimHaeryong/eskf-gnss-imu-localization/collaborators{/collaborator},yes,yes
ROS2_rUBot_tutorial_ws,manelpuig/ROS2_rUBot_tutorial_ws,https://github.com/manelpuig/ROS2_rUBot_tutorial_ws,Curs ROS2,1462,False,2022-08-11T08:45:36Z,2023-10-18T11:16:59Z,Shell,3,[],https://api.github.com/repos/manelpuig/ROS2_rUBot_tutorial_ws/branches{/branch},https://api.github.com/repos/manelpuig/ROS2_rUBot_tutorial_ws/collaborators{/collaborator},yes,no
virtual_maize_field,FieldRobotEvent/virtual_maize_field,https://github.com/FieldRobotEvent/virtual_maize_field,ROS package to procedural generate randomized fields with rows of plants for Gazebo,56245,False,2022-02-11T11:10:12Z,2024-07-04T14:07:47Z,Python,7,"['agriculture', 'fieldrobotevent', 'gazebo', 'ignition-gazebo', 'maize', 'ros', 'ros2', 'simulation']",https://api.github.com/repos/FieldRobotEvent/virtual_maize_field/branches{/branch},https://api.github.com/repos/FieldRobotEvent/virtual_maize_field/collaborators{/collaborator},yes,yes
cpo,utiasASRL/cpo,https://github.com/utiasASRL/cpo,ROS2 project that uses raw GPS measurements from a single on-board receiver to estimate a robot's pose over time.,713,False,2021-03-13T17:14:22Z,2024-03-26T14:43:32Z,AGS Script,6,[],https://api.github.com/repos/utiasASRL/cpo/branches{/branch},https://api.github.com/repos/utiasASRL/cpo/collaborators{/collaborator},yes,yes
xentrinobot,hi-techno-barrio/xentrinobot,https://github.com/hi-techno-barrio/xentrinobot,"Xentrino Mobile Robotics Platform (2WD, 4WD, Ackermann Steering, Mecanum Drive)  on ROS1/ROS2",5887,False,2020-05-05T04:16:33Z,2023-08-31T14:17:31Z,C++,3,[],https://api.github.com/repos/hi-techno-barrio/xentrinobot/branches{/branch},https://api.github.com/repos/hi-techno-barrio/xentrinobot/collaborators{/collaborator},yes,yes
vscode-colcon-helper,deitry/vscode-colcon-helper,https://github.com/deitry/vscode-colcon-helper,VS Code extension for colcon build system support,812,False,2019-07-19T13:17:05Z,2024-06-17T13:23:16Z,TypeScript,6,"['build-system', 'colcon', 'environment', 'ros', 'ros2', 'vscode', 'vscode-extension']",https://api.github.com/repos/deitry/vscode-colcon-helper/branches{/branch},https://api.github.com/repos/deitry/vscode-colcon-helper/collaborators{/collaborator},yes,no
mros2-mbed,mROS-base/mros2-mbed,https://github.com/mROS-base/mros2-mbed,reference implementation of mROS 2 for Mbed OS,177,False,2021-10-16T09:08:54Z,2024-07-02T07:23:16Z,C,7,"['cortex-m', 'dds', 'embedded', 'iot', 'mros2', 'pubsub', 'ros2', 'rtos', 'rtps', 'stm32']",https://api.github.com/repos/mROS-base/mros2-mbed/branches{/branch},https://api.github.com/repos/mROS-base/mros2-mbed/collaborators{/collaborator},yes,no
docker-ros2-rover-simulation,javi-hv/docker-ros2-rover-simulation,https://github.com/javi-hv/docker-ros2-rover-simulation,,5564,False,2024-04-15T17:54:51Z,2024-05-21T23:52:52Z,Python,5,[],https://api.github.com/repos/javi-hv/docker-ros2-rover-simulation/branches{/branch},https://api.github.com/repos/javi-hv/docker-ros2-rover-simulation/collaborators{/collaborator},yes,no
gazebo_ros2_control-release,ros2-gbp/gazebo_ros2_control-release,https://github.com/ros2-gbp/gazebo_ros2_control-release,,3798,False,2021-02-04T07:18:05Z,2024-07-02T08:53:26Z,,3,[],https://api.github.com/repos/ros2-gbp/gazebo_ros2_control-release/branches{/branch},https://api.github.com/repos/ros2-gbp/gazebo_ros2_control-release/collaborators{/collaborator},yes,no
EAI-X3-X3ProLidar,YahboomTechnology/EAI-X3-X3ProLidar,https://github.com/YahboomTechnology/EAI-X3-X3ProLidar,YDLIDAR X3 Lidar TOF 360° Scanning Ranging Sensor 8m for ROS Robotics support ROS1 ROS2,49633,False,2023-03-23T11:02:56Z,2024-05-01T07:46:50Z,,4,"['lidar', 'ros', 'ros-melodic', 'ros2', 'rosrobot', 'yahboom']",https://api.github.com/repos/YahboomTechnology/EAI-X3-X3ProLidar/branches{/branch},https://api.github.com/repos/YahboomTechnology/EAI-X3-X3ProLidar/collaborators{/collaborator},yes,no
ign_ros2_control-release,ros2-gbp/ign_ros2_control-release,https://github.com/ros2-gbp/ign_ros2_control-release,,2447,False,2022-01-05T15:14:11Z,2024-07-02T08:44:02Z,,3,[],https://api.github.com/repos/ros2-gbp/ign_ros2_control-release/branches{/branch},https://api.github.com/repos/ros2-gbp/ign_ros2_control-release/collaborators{/collaborator},yes,no
ros2_urdf_to_dh_parameters,mehmet-engineer/ros2_urdf_to_dh_parameters,https://github.com/mehmet-engineer/ros2_urdf_to_dh_parameters,ROS2 Package for Converting URDF To DH Parameters,2927,False,2024-01-04T11:48:10Z,2024-05-27T12:22:22Z,Python,2,[],https://api.github.com/repos/mehmet-engineer/ros2_urdf_to_dh_parameters/branches{/branch},https://api.github.com/repos/mehmet-engineer/ros2_urdf_to_dh_parameters/collaborators{/collaborator},yes,yes
radar-robotcar-dataset-ros,Rongxi-Zhang/radar-robotcar-dataset-ros,https://github.com/Rongxi-Zhang/radar-robotcar-dataset-ros,ROS1/2 Interface of the Oxford (Radar) RobotCar Dataset,223607,False,2022-03-04T13:41:17Z,2024-06-13T09:51:48Z,C++,3,"['autonomous-driving', 'datasets', 'radar', 'robotcar', 'ros', 'ros2']",https://api.github.com/repos/Rongxi-Zhang/radar-robotcar-dataset-ros/branches{/branch},https://api.github.com/repos/Rongxi-Zhang/radar-robotcar-dataset-ros/collaborators{/collaborator},yes,yes
lidarbot,TheNoobInventor/lidarbot,https://github.com/TheNoobInventor/lidarbot,"A differential drive robot is controlled using ROS2 Humble running on a Raspberry Pi 4 (running Ubuntu server 22.04). The vehicle is equipped with a raspberry pi camera for visual feedback and an RPlidar A1 sensor used for Simultaneous Localization and Mapping (SLAM), autonomous navigation and obstacle avoidance.",74937,False,2023-03-15T18:07:19Z,2024-07-05T00:29:18Z,Python,21,"['differential-drive-robot', 'diy-robot', 'gazebosim', 'hardware-interface', 'imu', 'imu-sensor-broadcaster', 'lidar', 'motor-driver', 'mpu6050', 'navigation', 'pca9685', 'raspberry-pi', 'raspberry-pi-camera', 'ros2', 'ros2-control', 'ros2-humble', 'rplidar', 'rviz2', 'sensor-fusion', 'slam']",https://api.github.com/repos/TheNoobInventor/lidarbot/branches{/branch},https://api.github.com/repos/TheNoobInventor/lidarbot/collaborators{/collaborator},yes,yes
heroswarmv2,herolab-uga/heroswarmv2,https://github.com/herolab-uga/heroswarmv2,This repository contains the open-sourced codes and hardware designs of the Swarm Robot (heroswarmv2) designed at the Heterogeneous Robotics Research Lab (HeRoLab) at the University of Georgia.,195705,False,2021-08-16T15:39:56Z,2024-05-10T02:15:26Z,Python,5,"['autonomous-robots', 'python3', 'robotics', 'ros', 'ros2', 'swarm-intelligence', 'swarm-robotics']",https://api.github.com/repos/herolab-uga/heroswarmv2/branches{/branch},https://api.github.com/repos/herolab-uga/heroswarmv2/collaborators{/collaborator},yes,no
Akari_ros2_humble,mantues/Akari_ros2_humble,https://github.com/mantues/Akari_ros2_humble,Akari ROS 2 Humble version (still in progress),16428,False,2023-05-07T03:23:29Z,2023-10-11T16:04:27Z,Python,2,[],https://api.github.com/repos/mantues/Akari_ros2_humble/branches{/branch},https://api.github.com/repos/mantues/Akari_ros2_humble/collaborators{/collaborator},yes,yes
JetsonNano-ROS2,xown3197/JetsonNano-ROS2,https://github.com/xown3197/JetsonNano-ROS2,,140127,False,2022-11-08T11:27:43Z,2024-01-21T18:13:17Z,Python,2,[],https://api.github.com/repos/xown3197/JetsonNano-ROS2/branches{/branch},https://api.github.com/repos/xown3197/JetsonNano-ROS2/collaborators{/collaborator},yes,no
rtf_sensors,RecklessTedsFunland/rtf_sensors,https://github.com/RecklessTedsFunland/rtf_sensors,Adafruit Qwiic sensors setup for ROS2,1191,False,2020-08-30T18:30:09Z,2024-06-03T15:38:36Z,Jupyter Notebook,3,"['adafruit', 'adafruit-qwiic', 'jupyter', 'ros2', 'sensors']",https://api.github.com/repos/RecklessTedsFunland/rtf_sensors/branches{/branch},https://api.github.com/repos/RecklessTedsFunland/rtf_sensors/collaborators{/collaborator},yes,no
ur5e_cell,ipa-rar/ur5e_cell,https://github.com/ipa-rar/ur5e_cell,Moveit2 config packages for UR5e Robot,21700,False,2022-08-05T14:29:19Z,2023-06-28T20:10:04Z,Python,3,"['moveit2', 'ros2', 'ur5-robot']",https://api.github.com/repos/ipa-rar/ur5e_cell/branches{/branch},https://api.github.com/repos/ipa-rar/ur5e_cell/collaborators{/collaborator},yes,yes
corolib,JohanVanslembrouck/corolib,https://github.com/JohanVanslembrouck/corolib,"A C++ coroutine library for writing asynchronous distributed applications using Boost ASIO, Qt, gRPC,  ROS2, TAO, ..., as communication frameworks",1594,False,2020-06-12T14:17:21Z,2024-07-03T17:31:35Z,C++,2,[],https://api.github.com/repos/JohanVanslembrouck/corolib/branches{/branch},https://api.github.com/repos/JohanVanslembrouck/corolib/collaborators{/collaborator},yes,no
ROS2-Maze-Solving-Computer-Vision,Ojvar/ROS2-Maze-Solving-Computer-Vision,https://github.com/Ojvar/ROS2-Maze-Solving-Computer-Vision,,51284,False,2023-03-22T18:18:31Z,2023-03-22T18:18:25Z,,3,[],https://api.github.com/repos/Ojvar/ROS2-Maze-Solving-Computer-Vision/branches{/branch},https://api.github.com/repos/Ojvar/ROS2-Maze-Solving-Computer-Vision/collaborators{/collaborator},yes,no
ros2_tutorials,zhangrelay/ros2_tutorials,https://github.com/zhangrelay/ros2_tutorials,ros2_tutorials(turtlesim),184,False,2019-08-05T22:11:04Z,2022-07-20T00:41:14Z,Python,2,[],https://api.github.com/repos/zhangrelay/ros2_tutorials/branches{/branch},https://api.github.com/repos/zhangrelay/ros2_tutorials/collaborators{/collaborator},yes,yes
Universal_Robots_ROS2_Driver-release,ros2-gbp/Universal_Robots_ROS2_Driver-release,https://github.com/ros2-gbp/Universal_Robots_ROS2_Driver-release,,31594,False,2022-04-11T21:01:13Z,2024-07-01T12:48:03Z,,3,[],https://api.github.com/repos/ros2-gbp/Universal_Robots_ROS2_Driver-release/branches{/branch},https://api.github.com/repos/ros2-gbp/Universal_Robots_ROS2_Driver-release/collaborators{/collaborator},yes,no
move_base2,hoppss/move_base2,https://github.com/hoppss/move_base2,ros2 foxy branch,230,False,2021-10-28T02:40:42Z,2021-12-17T09:53:16Z,C++,2,[],https://api.github.com/repos/hoppss/move_base2/branches{/branch},https://api.github.com/repos/hoppss/move_base2/collaborators{/collaborator},yes,yes
ROSGPT_Vision,bilel-bj/ROSGPT_Vision,https://github.com/bilel-bj/ROSGPT_Vision,Commanding robots using only Language Models' prompts,22251,False,2023-08-20T08:10:06Z,2024-07-01T08:32:41Z,Python,11,"['chatgpt', 'language-models', 'language-models-are-next', 'large-language-models', 'llm', 'prompt-engineering', 'prompting-robotic-modalities', 'robotic-design-patterns', 'robotic-vision', 'robotics', 'ros2', 'visual-language-models']",https://api.github.com/repos/bilel-bj/ROSGPT_Vision/branches{/branch},https://api.github.com/repos/bilel-bj/ROSGPT_Vision/collaborators{/collaborator},yes,no
vulcanexus,eProsima/vulcanexus,https://github.com/eProsima/vulcanexus,eProsima extended ROS 2 distribution. Looking for commercial support? Contact info@eprosima.com,226920,False,2021-12-16T15:01:46Z,2024-07-01T06:22:25Z,C++,2,"['dds', 'eprosima', 'robotics', 'ros2', 'simulation']",https://api.github.com/repos/eProsima/vulcanexus/branches{/branch},https://api.github.com/repos/eProsima/vulcanexus/collaborators{/collaborator},yes,no
LSS-ROS2-Hexapod,Lynxmotion/LSS-ROS2-Hexapod,https://github.com/Lynxmotion/LSS-ROS2-Hexapod,LSS-ROS2-Hexapod,1525,False,2021-10-28T16:45:26Z,2023-04-30T03:06:15Z,Python,3,[],https://api.github.com/repos/Lynxmotion/LSS-ROS2-Hexapod/branches{/branch},https://api.github.com/repos/Lynxmotion/LSS-ROS2-Hexapod/collaborators{/collaborator},yes,yes
riptide_gui,osu-uwrt/riptide_gui,https://github.com/osu-uwrt/riptide_gui,ROS2 GUI system for the Riptide software stack,23756,False,2022-12-15T22:49:09Z,2024-04-28T01:42:47Z,C++,3,[],https://api.github.com/repos/osu-uwrt/riptide_gui/branches{/branch},https://api.github.com/repos/osu-uwrt/riptide_gui/collaborators{/collaborator},yes,no
coral,oKermorgant/coral,https://github.com/oKermorgant/coral,osgOcean-based viewer for ROS 2,9340,False,2021-06-10T11:34:45Z,2024-06-25T08:10:50Z,C++,2,"['gazebo', 'ros2', 'underwater-robotics']",https://api.github.com/repos/oKermorgant/coral/branches{/branch},https://api.github.com/repos/oKermorgant/coral/collaborators{/collaborator},yes,yes
autonomous_mobile_robots,Walid-khaled/autonomous_mobile_robots,https://github.com/Walid-khaled/autonomous_mobile_robots,"This repository contains different aspects of autonomous mobile robots including motion, control, and estimation. PID, LQR, and MPC controllers for differential drive robot are developed with ROS2. In addition, some filters are covered such as particle filter and ekf for localization. ",214747,False,2022-12-02T19:44:51Z,2024-06-23T06:21:43Z,Jupyter Notebook,10,"['differential-drive-robot', 'extended-kalman-filters', 'kalman-filter', 'localization', 'lqr', 'lqr-controller', 'lqr-differential-drive', 'mobile-robots', 'mpc-control', 'particle-filter', 'pd-controller', 'pid-control', 'trajectory-tracking-mpc']",https://api.github.com/repos/Walid-khaled/autonomous_mobile_robots/branches{/branch},https://api.github.com/repos/Walid-khaled/autonomous_mobile_robots/collaborators{/collaborator},yes,no
Universal_Robots_ROS2_Tutorials,UniversalRobots/Universal_Robots_ROS2_Tutorials,https://github.com/UniversalRobots/Universal_Robots_ROS2_Tutorials,Tutorials around the Universal Robots ROS 2 ecosystem,1516,False,2024-05-06T08:10:59Z,2024-07-02T09:40:32Z,Python,2,[],https://api.github.com/repos/UniversalRobots/Universal_Robots_ROS2_Tutorials/branches{/branch},https://api.github.com/repos/UniversalRobots/Universal_Robots_ROS2_Tutorials/collaborators{/collaborator},yes,no
xacro_live,orise-robotics/xacro_live,https://github.com/orise-robotics/xacro_live,A ROS2 tool to update the robot_description dynamically from modifications on a target xacro file,1338,False,2021-01-03T12:51:24Z,2024-06-18T03:37:26Z,Python,2,"['juggling', 'live', 'online', 'robot-description', 'ros2', 'rviz2', 'urdf', 'xacro']",https://api.github.com/repos/orise-robotics/xacro_live/branches{/branch},https://api.github.com/repos/orise-robotics/xacro_live/collaborators{/collaborator},yes,yes
rover_ctrl,a-mhamdi/rover_ctrl,https://github.com/a-mhamdi/rover_ctrl,Autonomous Robot Navigation Using ROS2 - Humble Hawksbill,67911,False,2023-08-12T22:03:04Z,2024-05-10T16:56:06Z,Python,1,"['colcon', 'linux', 'robotics', 'ros2-humble', 'ubuntu']",https://api.github.com/repos/a-mhamdi/rover_ctrl/branches{/branch},https://api.github.com/repos/a-mhamdi/rover_ctrl/collaborators{/collaborator},yes,yes
a4s_sealer_module_ros,AD-SDL/a4s_sealer_module_ros,https://github.com/AD-SDL/a4s_sealer_module_ros,,46260,False,2022-05-26T18:10:27Z,2023-12-19T09:13:17Z,Python,3,"['driver', 'ros2']",https://api.github.com/repos/AD-SDL/a4s_sealer_module_ros/branches{/branch},https://api.github.com/repos/AD-SDL/a4s_sealer_module_ros/collaborators{/collaborator},yes,yes
NebulaSDK,Vzense/NebulaSDK,https://github.com/Vzense/NebulaSDK,"Vzense new SDK, support DS77, DS77C",214308,False,2022-05-31T07:09:38Z,2024-03-21T07:11:17Z,C++,8,"['arm-linux', 'python', 'ros', 'ros2', 'ubunutu', 'windows']",https://api.github.com/repos/Vzense/NebulaSDK/branches{/branch},https://api.github.com/repos/Vzense/NebulaSDK/collaborators{/collaborator},yes,no
launch_ros_sandbox,ros-tooling/launch_ros_sandbox,https://github.com/ros-tooling/launch_ros_sandbox,[DEPRECATED] Sandboxing plugin for launch_ros,323,False,2019-09-13T22:25:11Z,2023-11-16T20:27:30Z,Python,2,"['launch-ros', 'robotics', 'ros2', 'sandbox', 'security']",https://api.github.com/repos/ros-tooling/launch_ros_sandbox/branches{/branch},https://api.github.com/repos/ros-tooling/launch_ros_sandbox/collaborators{/collaborator},yes,yes
isaac_ros_image_segmentation,NVIDIA-ISAAC-ROS/isaac_ros_image_segmentation,https://github.com/NVIDIA-ISAAC-ROS/isaac_ros_image_segmentation,"NVIDIA-accelerated, deep learned semantic image segmentation",155,False,2021-11-04T21:20:41Z,2024-06-25T09:06:07Z,C++,5,"['ai', 'dnn', 'gpu', 'image-segmentation', 'inference', 'jetson', 'nvidia', 'ros2', 'ros2-humble', 'tensorrt']",https://api.github.com/repos/NVIDIA-ISAAC-ROS/isaac_ros_image_segmentation/branches{/branch},https://api.github.com/repos/NVIDIA-ISAAC-ROS/isaac_ros_image_segmentation/collaborators{/collaborator},yes,yes
VSLAM-playground,MarkNaeem/VSLAM-playground,https://github.com/MarkNaeem/VSLAM-playground,Building a full Visual SLAM pipeline to experiment with different techniques,6687,False,2024-01-02T19:25:09Z,2024-05-22T19:12:07Z,Python,7,"['computer-vision', 'lidar', 'lightglue', 'ros2', 'slam', 'stereo-vision', 'superglue', 'superpoint', 'visual-odometry']",https://api.github.com/repos/MarkNaeem/VSLAM-playground/branches{/branch},https://api.github.com/repos/MarkNaeem/VSLAM-playground/collaborators{/collaborator},yes,no
ROS2-Ultimate-Robotic-Arm-Course,noshluk2/ROS2-Ultimate-Robotic-Arm-Course,https://github.com/noshluk2/ROS2-Ultimate-Robotic-Arm-Course,,177,False,2021-07-04T14:15:20Z,2024-04-29T18:49:27Z,Python,2,[],https://api.github.com/repos/noshluk2/ROS2-Ultimate-Robotic-Arm-Course/branches{/branch},https://api.github.com/repos/noshluk2/ROS2-Ultimate-Robotic-Arm-Course/collaborators{/collaborator},yes,yes
rknpu2_ros,fateshelled/rknpu2_ros,https://github.com/fateshelled/rknpu2_ros,ROS 2 Inference sample for using Rockchip NPU.,207,False,2022-12-30T07:56:40Z,2024-05-13T08:39:14Z,C++,2,"['cpp', 'deeplearning', 'npu', 'rockchip', 'ros2']",https://api.github.com/repos/fateshelled/rknpu2_ros/branches{/branch},https://api.github.com/repos/fateshelled/rknpu2_ros/collaborators{/collaborator},yes,no
